project,location,site,station,BlackBear,CanadaLynx,Coyote,Elk(wapiti),Fisher,GrayWolf,Marten,Moose,Muledeer,Redfox,RedSquirrel,SnowshoeHare,White-tailedDeer,lure
ABMI Ecosystem Health 2016,272-SW,272,SW,4.893243056751626,0,0,0,0,0,0,0,0,0.17015874176170018,0,0,0,Yes
ABMI Ecosystem Health 2015,294-NE,294,NE,1.0415810001331485,0.007597821430727763,0,0,0,0,0,0,0,0,0,0.020058662023929353,0,Yes
ABMI Ecosystem Health 2016,294-NE,294,NE,2.2125165922365806,0.2362386737252688,0,0,0,0,0,0,0,0,0,0.7063225642147425,0,Yes
ABMI Ecosystem Health 2015,294-NW,294,NW,0.24711192143999486,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,294-NW,294,NW,0.43867978076874653,0,0,0,0,0,0,0,0,0,0,0.7735291363052412,0,No
ABMI Ecosystem Health 2015,294-SE,294,SE,0,0,0,0,0,0,0,0,0,0,0,0.22742166926591437,0,No
ABMI Ecosystem Health 2016,294-SE,294,SE,0.809393244044504,0.010804241484062414,0,0,0,0,0,0,0,0,0,0.0883086428149574,0,No
ABMI Ecosystem Health 2015,294-SW,294,SW,2.8910001839889525,1.6125866240560724,0,0,0,0,0,0.8971059296063931,0,0,0,0.14980755357158101,0,Yes
ABMI Ecosystem Health 2016,294-SW,294,SW,0,0.059159367381149665,0,0,0,0,0,0,0,0,0.033940639249624344,3.0985902489376596,0,Yes
ABMI Ecosystem Health 2015,295-NE,295,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,295-NE,295,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,295-NW,295,NW,0,0,0,0,0,0,0.05016919949507872,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,295-NW,295,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,295-SE,295,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,295-SE,295,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,295-SW,295,SW,0,0,0,0,0,0,0.1002116807949667,0.09606438770476705,0,0,0,0.06492671984070696,0,Yes
ABMI Ecosystem Health 2016,295-SW,295,SW,0,0,0,0,0,0,0,0,0,0,0,0.03122159205454761,0,Yes
ABMI Ecosystem Health 2015,296-NE,296,NE,0,0,0,0,0,0,0.723459211334069,0.6952449872632473,0,0.8397348224622211,0,0,0,Yes
ABMI Ecosystem Health 2016,296-NE,296,NE,0,0,0,0,0,0,0,1.6753986332961437,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,296-NW,296,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,296-NW,296,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,296-SE,296,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,296-SE,296,SE,0,0,0,0,0,0,0.012047305887919494,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,296-SW,296,SW,0,0,0,0,0,0,0.30865197684849743,0.7886689373976733,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,296-SW,296,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,297-NE,297,NE,0,0.5074007979295538,0,0,0,0,0,0,0,0,0,0.08475223943084506,0,No
ABMI Ecosystem Health 2018,297-SW,297,SW,0.8349278235871764,0.03439846968710297,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,298-NE,298,NE,0,0.4029638517072326,0,0,0,0,0,0,0,0,0,1.2166649037402362,0,No
ABMI Ecosystem Health 2018,298-SW,298,SW,1.8798764349349755,0.34425176047146755,0,0,0.10002021975278298,12.691211455227757,0,0.7579998096681049,0,0,0,0.8430014410854477,0,Yes
ABMI Ecosystem Health 2018,299-NE,299,NE,0.40475995340326276,0,0.009131423729405935,0,0,0,0,0.05672481487924092,0,0.010561335901725847,0,0,0.18700355743930452,No
ABMI Ecosystem Health 2018,299-SW,299,SW,4.011469016618932,0,0.0746488762269975,0,0,0,0.03294693698184275,0,0,0,0,0,0.3510200598951888,Yes
ABMI Ecosystem Health 2015,3-NE,3,NE,0.3669614658756397,0,0,0,0,0,0,0,0,0.2086882643687091,0.09134024974531259,0,0,Yes
ABMI Ecosystem Health 2015,3-NW,3,NW,0,0.043777886008042645,0,0,0,0,0,0.005833427588010934,0,0,0,0,0,No
ABMI Ecosystem Health 2015,3-SE,3,SE,0.12749156850683852,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,3-SW,3,SW,10.034643480064068,0,0,0,0,0,0,0,0,0.03334179755170136,0.09122489538733508,0,0,Yes
ABMI Ecosystem Health 2016,300-NE,300,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.11801878380924369,Yes
ABMI Ecosystem Health 2016,300-NW,300,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,300-SW,300,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,301-NE,301,NE,0.3227527341608108,0,0,0,0.07890376359096715,0,0,0.33374754282899755,0,0.577656146841954,0,0,0,Yes
ABMI Ecosystem Health 2016,301-NW,301,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,301-SE,301,SE,0,0,0,0,0,0,0.0881862790995707,0.010432377947921007,0,0,0,0,0,No
ABMI Ecosystem Health 2016,301-SW,301,SW,0,0,0,0,0,0,1.5161772959910962,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,302-NE,302,NE,0,0,0,0,0,0,0.027875838781742872,0.8418152608862641,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,302-NW,302,NW,0.12250913431353627,0,0,0,0,0,0.08490172222244093,0.0843663999696144,0,0,0,0.11001492618427004,0,No
ABMI Ecosystem Health 2016,302-SE,302,SE,0.6538874711899526,0,0,0,0,0,0,0,0,0,0,0.10987598742273484,0,No
ABMI Ecosystem Health 2016,302-SW,302,SW,16.54990828600645,0,0,0,0,0,0.953054154937593,0,0,0,0,1.008094752030034,0,Yes
ABMI Ecosystem Health 2017,317-NE,317,NE,0.15740077022596463,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,317-NW,317,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,317-SE,317,SE,0.02317804920235076,0,0,0,0,0,0.11615369864306119,0.16948335171772208,0,0,0,0,0,No
ABMI Ecosystem Health 2017,317-SW,317,SW,0.07179526302771215,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,318-NE,318,NE,0,0,0,0,0,0,0,8.854540124786938,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,318-NW,318,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,318-SE,318,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,318-SW,318,SW,0,0,0,0,0,0.11975203865335846,0,4.970669003433917,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,319-NE,319,NE,0.5646890608972649,0,0,0,0,0,0,0,0,0,0,0,0.21898617617439656,Yes
ABMI Ecosystem Health 2017,319-NW,319,NW,0,0,0,0,0,0,0.04696691016560562,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,319-SE,319,SE,0.7234370233824383,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,319-SW,319,SW,1.0646530180481235,0,0,0,0,0.00696174787385322,0.04696691016560562,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,320-NE,320,NE,4.987897418796367,0.23625674434482533,0,0,0,0.08721498781894804,0,0,0,0,0,2.498493982746689,0,Yes
ABMI Ecosystem Health 2018,320-NW,320,NW,0,0.012644129453423188,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2018,320-SE,320,SE,0,0.8034177871251243,0,0,0,0,0,0,0,0,0,1.3202904321041395,0,No
ABMI Ecosystem Health 2018,320-SW,320,SW,5.954827180178802,0.3994685626656001,0,0,0,0,0,0,0,0,0,0.015630535960606668,0,Yes
ABMI Ecosystem Health 2018,321-NE,321,NE,0.4302552279171123,0.11493486641115355,0,0,0.07044326060825438,0,0,0,0,0,0,1.561024594034549,0,Yes
ABMI Ecosystem Health 2018,321-NW,321,NW,6.865952300118683,0,0,0,0.08486296788260238,0,0.6187578769557979,0,0,0,0.1882280359793529,0.9381715592010134,0,No
ABMI Ecosystem Health 2018,321-SE,321,SE,0,0.044656984908472044,0,0,0.036307269271190226,0,0,0,0,0,0,2.3614443234071576,0,No
ABMI Ecosystem Health 2018,321-SW,321,SW,0.06755428711515064,0.07169051286961489,0,0,0,0,0,0,0,0,0,0.582474916679431,0,Yes
ABMI Ecosystem Health 2018,322-NE,322,NE,0,0.8967951794156407,0,0,0,0,0,0,0,0,0.03674754413912903,4.496829198127974,0,Yes
ABMI Ecosystem Health 2018,322-NW,322,NW,0,0,0,0,0,0,0,0,0,0,0,0.3437619315556322,0,No
ABMI Ecosystem Health 2018,322-SE,322,SE,0.17293078427819247,0.041319579585094565,0,0,0,0,0,0,0,0,0,4.2122772019381625,0,No
ABMI Ecosystem Health 2018,322-SW,322,SW,0,0.3802504484548663,0,0,0,0,0,0,0,0,0,0.39072706963443554,0,Yes
ABMI Ecosystem Health 2016,323-NE,323,NE,0,0,0,0,0,0,4.5443543828781365,0,0,0,0.10226998975853674,0.3388157472550432,0,Yes
ABMI Ecosystem Health 2016,323-NW,323,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,323-SE,323,SE,0,0,0,0,0,0,0.3938344722945158,0,0,0,0,0.09522585576637022,0,No
ABMI Ecosystem Health 2016,323-SW,323,SW,0,0,0,0,0,0,0.14538745833230363,0,0,0,0,0.09419591309726892,0,Yes
ABMI Ecosystem Health 2016,324-NE,324,NE,0,0,0,0,0,0,0.177924232726955,0,0,0,0.10351894971135425,0,0,Yes
ABMI Ecosystem Health 2016,324-NW,324,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,324-SE,324,SE,0,0,0,0,0,0,0,0,0,0.11414038280720178,0,0,0,No
ABMI Ecosystem Health 2016,324-SW,324,SW,0,0,0,0,0,0,0.14538745833230363,0,0,0,0.20453997951707348,0,0,Yes
ABMI Ecosystem Health 2016,325-NE,325,NE,0,0,0,0,0,0,0.03113405370428424,0,0,1.525636687036439,0,0,0,Yes
ABMI Ecosystem Health 2016,325-NW,325,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,325-SE,325,SE,0,0,0,0,0,0.24659111076461415,0,0,0,1.1080405292477673,0,0,0,No
ABMI Ecosystem Health 2016,325-SW,325,SW,0,0,0,0,0,0,0,0,0,0.39809177538124574,0,0,0,Yes
ABMI Ecosystem Health 2015,329-NE,329,NE,0.5938414785942332,0,0,0,0,0,0.1254593795930232,1.3623865049644044,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,329-NW,329,NW,0,0,0,0,0,0,0,0,0,0,0,0,0.009205246099554157,No
ABMI Ecosystem Health 2015,329-SE,329,SE,0.4634571183143339,0.05307301271230711,0,0,0,0,0,0.03155028565845696,0,0,0,0.26025991366312373,0,No
ABMI Ecosystem Health 2015,329-SW,329,SW,0.07617803556250949,0.5962175996509248,0,0,0,0,0,0.19573375929897727,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,33-NE,33,NE,28.444267414084635,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,33-NW,33,NW,2.9684451362501783,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,33-SE,33,SE,0.5240665975631413,0.033265158094212974,0,0,0,0,0,2.2622032307795,0,0,0,0,0,No
ABMI Ecosystem Health 2015,33-SW,33,SW,0.8597390327914856,0,0,0,0,0.11529710011399315,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,330-NE,330,NE,0.053765763599802535,0,0,0,0,0,0,0,0,0.630542676874122,0,0,0,Yes
ABMI Ecosystem Health 2015,330-NW,330,NW,0,0,0,0,0,0,0.07928609676441511,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,330-SW,330,SW,0,0,0,0,0,0,0.15535717315991263,6.9292099321529905,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,331-NE,331,NE,2.5922464124907396,0,0,0,0,0,1.5701389969998782,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,331-NW,331,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,331-SE,331,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,331-SW,331,SW,2.127797539507897,0.0728582644729121,0,0,0,0,0,0.13132671016458505,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,332-NE,332,NE,0.37840236531105664,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,332-NW,332,NW,0,0,0,0,0,0,0,0,0,0,0,0.1492349407000252,0,No
ABMI Ecosystem Health 2017,332-SE,332,SE,0,0,0,0,0,0,0,0.530017991531675,0,0,0,0,0.07568053288384298,No
ABMI Ecosystem Health 2017,332-SW,332,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,34-NE,34,NE,1.949033841056681,0.017166482323625644,0,0,0.31017429507711897,0,0,0,0,0,0.08861846980483978,0,0,Yes
ABMI Ecosystem Health 2015,34-NW,34,NW,0,0,0,0,0,0,0,0.7192205066561818,0,0,0,0.49341839173296287,0,No
ABMI Ecosystem Health 2015,34-SE,34,SE,0,0,0,0,0,0,0,0,0,0,0,0.10151730516662083,0,No
ABMI Ecosystem Health 2015,34-SW,34,SW,5.27859601666198,0.3571005285709359,0,0,0,0,0,0,0,0,0.17746105664803585,3.705280218462689,0,Yes
ABMI Ecosystem Health 2017,347-NE,347,NE,0.03363893866535862,0,0,0,0,0,0.13003023862070323,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,347-NW,347,NW,0.009288819145072534,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,347-SE,347,SE,0.2152195334144149,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,347-SW,347,SW,0.5805096706545002,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,348-NE,348,NE,0,0.014378995905895198,0.13457749053857512,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,348-NW,348,NW,0.023807469546419886,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,348-SE,348,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,348-SW,348,SW,0.10314899804102726,0.29922485041176594,0,0,0.036364094041659176,0,0,0,0,0,0,0.061733943619092624,0,Yes
ABMI Ecosystem Health 2018,349-NE,349,NE,0.3212311095675191,0.10947694144077572,0,0,0,0,0,0,0,0,0,0.031035643786647662,0,Yes
ABMI Ecosystem Health 2018,349-NW,349,NW,0,0.10327881959002574,0,0,0,0,0,0.2661408157129652,0,0,0,0.18079850051964488,0,No
ABMI Ecosystem Health 2018,349-SE,349,SE,0,0.034837705697832635,0,0,0,0,0,0,0,0,0,0.9558443740995354,0,No
ABMI Ecosystem Health 2018,349-SW,349,SW,0,0.3509004356257352,0,0,0,0,0,0,0,0,0.01684794418274012,0.29607375464056235,0,Yes
ABMI Ecosystem Health 2017,35-NE,35,NE,0,0,0,0,0,0,0,0,0,0.1170476551505356,0,0,0,Yes
ABMI Ecosystem Health 2017,35-NW,35,NW,0.012472965475761683,0,0,0,0,0,0,0,0,0.17194905690988166,0,1.4697003740351704,0,No
ABMI Ecosystem Health 2017,35-SE,35,SE,1.4577876068699098,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2018,350-NE,350,NE,0.29234781759725215,10.876311142537688,0,0,0,0,0,0,0,0,0,22.101898432889676,0,Yes
ABMI Ecosystem Health 2018,350-NW,350,NW,0.24271067573454036,0.46557529089435856,0,0,0.09107237733705703,0.25095683484655656,0,0,0,0,0,1.8040203368828553,0,No
ABMI Ecosystem Health 2018,350-SE,350,SE,1.172013030863271,0.4924322969787537,0,0,0,0.36051696234483294,0,0,0,0,0,1.6256333035285486,0,No
ABMI Ecosystem Health 2018,350-SW,350,SW,0,1.262147450079878,0,0,0,0,0,0,0,0,0.033940639249624344,3.41212152417117,0,Yes
ABMI Ecosystem Health 2018,351-NE,351,NE,0,0.3645574607898938,0,0,0,0,0.023951110082600178,0,0,0,0,0.06490408384194804,0,Yes
ABMI Ecosystem Health 2018,351-NW,351,NW,0,0,0,0,0,0,0.21153620409687013,0,0,0,0.569023864994456,0.23155712905755893,0,No
ABMI Ecosystem Health 2018,351-SE,351,SE,0,0,0,0,0,0,0.03899168646770289,0,0,0,0.05084666300277693,0.3928225547315952,0,No
ABMI Ecosystem Health 2018,351-SW,351,SW,0,0,0,0,0,0,0,0,0,0,0,0.015610796027273804,0,Yes
ABMI Ecosystem Health 2016,352-NE,352,NE,0,0.03215077226611552,0,0,0,0.5671148092173001,0.07520040948222602,0,0,0,0,0.9290817559497406,0,Yes
ABMI Ecosystem Health 2016,352-NW,352,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,352-SE,352,SE,0,0.06443710075202937,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,352-SW,352,SW,0,0,0,0,0,0,0.22155491199738062,0,0,0,0,0.24676307975335363,0,Yes
ABMI Ecosystem Health 2016,353-NE,353,NE,0,0,0,0,0.08826751250619091,5.688401239786926,0,0,0,0,0,0.5824626489849886,0,Yes
ABMI Ecosystem Health 2016,353-NW,353,NW,0.019265698967557848,0,0,0,0,1.1807906944597726,0,0.4542425848794764,0,0,0,0.8272212798927562,0,No
ABMI Ecosystem Health 2016,353-SE,353,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2016,353-SW,353,SW,0,0.10125770462816107,0.030818293810504452,0,0,0,0,0,0,0,0,1.5221247341618183,0,Yes
ABMI Ecosystem Health 2016,354-NE,354,NE,0,0,0,0,0,1.9559222535397724,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,354-NW,354,NW,0,0.12223750518132909,0,0,0.8756836492805816,0,0,0,0,0,0,0.0986340717514145,0,No
ABMI Ecosystem Health 2016,354-SE,354,SE,0,0,0,0,0,0,0,0,0,0,0,0.09850950596521056,0,No
ABMI Ecosystem Health 2016,354-SW,354,SW,0,0,0,0,2.4194701840275386,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,358-NE,358,NE,0,0,0,0,0,0,0,1.5450823391209356,0,0.6286829058580465,0,0,0,Yes
ABMI Ecosystem Health 2015,358-NW,358,NW,0,0,0,0,0,0,0,0.6426079595225815,0,0,0,0,0,No
ABMI Ecosystem Health 2015,358-SW,358,SW,3.8118777765907796,0,0.11932275950690584,0,1.1875390829816697,0,0,0,0,0.12138524396061476,0,0,0,Yes
ABMI Ecosystem Health 2015,359-NE,359,NE,2.9770484583509016,0,0,0,0,0.20953205597399596,0,0.04720113754056391,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,359-NW,359,NW,0.327066977435265,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,359-SE,359,SE,3.1218486764402957,0,0,0,0,0,0,0.01122381004648045,0,0,0,0,0,No
ABMI Ecosystem Health 2015,359-SW,359,SW,0,0,0,0,0,0.4555321298168506,0.07125047165711006,0.01122381004648045,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,36-NE,36,NE,0,0.8088206565487167,0,0,0,0,0,0,0,0,0,0.26274306351055954,0,Yes
ABMI Ecosystem Health 2017,36-NW,36,NW,0.017242260262861655,0,0,0,0,0,0,0,0,0,0,0.7023224218256707,0,No
ABMI Ecosystem Health 2017,36-SE,36,SE,0.08840784808100399,0,0,0,0,0,0,0,0,0,0,0.24123771455241724,0,No
ABMI Ecosystem Health 2017,36-SW,36,SW,0,0,0,0,0,0,0,0,0,0,0,0.36890745848137024,0,Yes
ABMI Ecosystem Health 2015,360-NE,360,NE,1.4194932603644057,0,0,0,0,0,0,0,0,0,0,0.15323507575666181,0,Yes
ABMI Ecosystem Health 2015,360-NW,360,NW,1.668103754401941,0.22332075463210097,0,0,0,0,0,0,0,0,0,0.05200705601438219,0,No
ABMI Ecosystem Health 2015,360-SE,360,SE,0,0,0,0,0,0,0,1.1852279108756967,0,0,0,0.05107835858555394,0,No
ABMI Ecosystem Health 2015,360-SW,360,SW,0.15657775503503113,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,361-NE,361,NE,0,0,0,0,0,0,0.14922759303401598,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,361-NW,361,NW,0,0,0,0,0,0,0,0.11156028292370297,0,0,0,0,0,No
ABMI Ecosystem Health 2017,361-SE,361,SE,0,0,0,0,0,0,0,0.3116667318415366,0,0,0,0,0,No
ABMI Ecosystem Health 2017,361-SW,361,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,362-NE,362,NE,0.1407439812546249,0,0,0,0,0,0.16187071134083286,5.346826464389078,0,0,0.24531779757923172,0,0,Yes
ABMI Ecosystem Health 2017,362-NW,362,NW,0.07412942964773798,0,0,0,0,0,0,0.16449831318835523,0,0,0,0,0,No
ABMI Ecosystem Health 2017,362-SE,362,SE,0,0,0,0,0,0,0,0.5183472552089784,0,0,0,0,0.04618348074100968,No
ABMI Ecosystem Health 2017,362-SW,362,SW,0,0,0,0,0,0,0.03618761930792564,1.1903816213320721,0,0,0.04167396208148567,0,0,Yes
ABMI Ecosystem Health 2017,37-NE,37,NE,0.7523366928535132,0.06743224191221367,0.2436557413502143,0,0,0,0,2.258025277423797,0,0,0.3103256893278267,0.07945522446641722,0,Yes
ABMI Ecosystem Health 2017,37-NW,37,NW,0,0.13647379449739505,0,0,0,0,0,0,0,0,0,0.061566190370476254,0,No
ABMI Ecosystem Health 2017,37-SE,37,SE,0.06547711804728427,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2017,37-SW,37,SW,0.6514487893401705,0.011642614249191649,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,376-NE,376,NE,0.5073127264116253,0.23422371329990055,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,376-NW,376,NW,0.362851704097904,0,0,0,0,0,1.1808029943758709,0,0.026410588039364705,0,0,0,0.41034995476442715,No
ABMI Ecosystem Health 2017,376-SE,376,SE,0.26132912847044304,0,0,0,0,0,0,0,0,0,0,0,0.2859519451906129,No
ABMI Ecosystem Health 2017,376-SW,376,SW,0.7237670676323567,0,0,0,0,0,0,0,0.5032300174599111,0,0,0,0.20892377536709958,Yes
ABMI Ecosystem Health 2017,377-NW,377,NW,0.7731632775578449,0.4152618979852034,0.04230923686328269,0,0,0,0,0,0,0,0,4.4832015093532975,0,No
ABMI Ecosystem Health 2017,377-SW,377,SW,1.6395820203484355,0.08986069507747099,0,0,0,0,0,0,0,0,0,0.3814906652549806,0,Yes
ABMI Ecosystem Health 2017,378-NE,378,NE,0.20787717125397062,0.22320561253261864,0,0,0,0,0,0,0,0,0,1.9438303353888629,0,Yes
ABMI Ecosystem Health 2017,378-NW,378,NW,0,2.691763540201733,0,0,0,0,0,0,0,0,0,0.6813591567578896,0,No
ABMI Ecosystem Health 2017,378-SE,378,SE,0,0.28331403686898665,0,0,0,0,0,0,0,0,0,0.062182349582413476,0,No
ABMI Ecosystem Health 2017,378-SW,378,SW,0.15057185220174119,0,0,0,0,0.0068790541011784405,0,0,0,0,0,0,0.013083256466473254,Yes
ABMI Ecosystem Health 2018,379-NW,379,NW,0,0.5572571355866859,0,0,0,0,0,0,0,0,0,0.38902686959187216,0,No
ABMI Ecosystem Health 2018,379-SE,379,SE,0.929040430350524,1.055111143490844,0,0,0,0,0,0,0,0,0,0.2038936854311499,0,No
ABMI Ecosystem Health 2018,379-SW,379,SW,0.9540974542447235,0.5613011956352857,0,0,0,0,0,0,0,0,0,1.3862978517579674,0,Yes
ABMI Ecosystem Health 2018,38-NE,38,NE,0.22753621289033568,0.015909423436362726,0,0,0,0,0,0,0,0,0.11690081629653815,1.2181158047338485,0,No
ABMI Ecosystem Health 2018,38-SW,38,SW,0,0.0989781829676461,0,0,0,0,0,0,0,0,0.21448493402131685,3.869210772920359,0,Yes
ABMI Ecosystem Health 2018,380-NE,380,NE,0.09421486627790522,0.01938790437336623,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,380-NW,380,NW,0.2397040142366108,0.1811109210928402,0,0,0,0,0,0.14206447361873667,0,0,0,0.3806103718401419,0,No
ABMI Ecosystem Health 2018,380-SE,380,SE,0.09669447174087666,0.07089392333868767,0,0,0,0,0,0,0,0,0,0.15787812594583403,0,No
ABMI Ecosystem Health 2018,380-SW,380,SW,1.6485452098368318,0.07688193922629903,0,0,0,0,0,0.030039093312371444,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,381-NE,381,NE,0,0,0,0,0,0,0.04159225766120569,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,381-NW,381,NW,0,0,0,0,0,0,0.05400952448705999,0,0,0,0,0.034071360858492016,0,No
ABMI Ecosystem Health 2018,381-SE,381,SE,0,0.11813476518027377,0,0,0,0,0,0,0,0,0,0.08417350229218709,0,No
ABMI Ecosystem Health 2018,381-SW,381,SW,0,0,0,0,0,0,0.17924427205470783,0,0,0,0,0.5289474217900276,0,Yes
ABMI Ecosystem Health 2016,382-NE,382,NE,0,0.084829922566679,0,0,0,0,0,3.9625556874793557,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,382-NW,382,NW,0,0,0,0,0,0.09135226860574185,0,0.33709466719769055,0,0,0.4153792838632839,8.41449684156291,0,No
ABMI Ecosystem Health 2016,382-SE,382,SE,0,0,0,0,0,0,0,0,0,0,0,0.8062847669744702,0,No
ABMI Ecosystem Health 2016,382-SW,382,SW,0,0.039205364896751,0,0,0.79144750257366,0,0,2.279724248541972,0,0,0,0.40862686868443154,0,Yes
ABMI Ecosystem Health 2016,383-NE,383,NE,0,0.0351612805736549,0,0,0,0,0,0,0,0,0,1.254887013853836,0,Yes
ABMI Ecosystem Health 2016,383-NW,383,NW,0,0.042655376110400524,0,0,0,0,0,0,0,0,0,1.4877878327186451,0,No
ABMI Ecosystem Health 2016,383-SE,383,SE,0,0,0,0,0,0,0,0,0,0,0.11011334948005148,0.20284010046273293,0,No
ABMI Ecosystem Health 2016,383-SW,383,SW,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,384-NE,384,NE,0,1.186519954812755,0,0,0,0.015189268088407022,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2016,384-NW,384,NW,0,0,0,0,0,0,0,0.7900039471561289,0,0,0,6.029864919141358,0,No
ABMI Ecosystem Health 2016,384-SE,384,SE,0,0.24017002548922609,0,0,0,0,0,0.6945036623913952,0,0,0,0,0,No
